V(1) [kV]	V(2) [kV]	V(3) [kV]	I(1) [mA]	I(2) [mA]	I(3) [mA]	MeanV [kV]	MeanI[mA]	SetV [kV]
4.4029204	4.4023656	4.4026430	0.0544696	0.0540588	0.0541282	4.4026430	0.0542189	4.4000000	3781689379.8026328
4.4023656	4.4031980	4.4031980	0.0544471	0.0543767	0.0545057	4.4029205	0.0544432	4.4000000	3781689380.9741006
4.4034754	4.4031980	4.4029204	0.0545236	0.0543476	0.0543339	4.4031979	0.0544017	4.4000000	3781689382.1204185
4.4029204	4.4029204	4.4029204	0.0541650	0.0543156	0.0542601	4.4029204	0.0542469	4.4000000	3781689383.2723746
4.4034754	4.4034754	4.4034754	0.0544226	0.0540077	0.0538982	4.4034754	0.0541095	4.4000000	3781689384.4208679
4.4029204	4.4029204	4.4026430	0.0538352	0.0538216	0.0539585	4.4028279	0.0538718	4.4000000	3781689385.5687814
4.4026430	4.4031980	4.4029204	0.0537759	0.0535726	0.0537302	4.4029205	0.0536929	4.4000000	3781689386.7378736
4.4031980	4.4034754	4.4037528	0.0538104	0.0541274	0.0536870	4.4034754	0.0538749	4.4000000	3781689387.8841014
4.4034754	4.4031980	4.4029204	0.0534844	0.0533932	0.0535773	4.4031979	0.0534850	4.4000000	3781689389.0418735
4.4034754	4.4031980	4.4029204	0.0535466	0.0531164	0.0531633	4.4031979	0.0532754	4.4000000	3781689390.1967335
4.4031980	4.4029204	4.4029204	0.0532863	0.0531042	0.0531917	4.4030129	0.0531941	4.4000000	3781689391.3523498
4.4026430	4.4023656	4.4031980	0.0533632	0.0529258	0.0532319	4.4027355	0.0531736	4.4000000	3781689392.4907279
4.4029204	4.4031980	4.4026430	0.0529917	0.0527817	0.0530941	4.4029205	0.0529559	4.4000000	3781689393.6395874
4.4029204	4.4031980	4.4029204	0.0530037	0.0530587	0.0528935	4.4030129	0.0529853	4.4000000	3781689394.8067665
4.4029204	4.4029204	4.4026430	0.0529272	0.0527843	0.0532467	4.4028279	0.0529861	4.4000000	3781689395.9494338
4.4037528	4.4029204	4.4034754	0.0531007	0.0531961	0.0534712	4.4033829	0.0532560	4.4000000	3781689397.1041937
4.4034754	4.4029204	4.4029204	0.0533154	0.0536082	0.0530837	4.4031054	0.0533358	4.4000000	3781689398.2700896
4.4026430	4.4026430	4.4023656	0.0529639	0.0530396	0.0532276	4.4025505	0.0530770	4.4000000	3781689399.4245930
4.4031980	4.4026430	4.4023656	0.0529821	0.0531148	0.0540859	4.4027355	0.0533943	4.4000000	3781689400.5872712
4.4029204	4.4029204	4.4031980	0.0538197	0.0539012	0.0536583	4.4030129	0.0537931	4.4000000	3781689401.7317176
4.4034754	4.4029204	4.4029204	0.0539629	0.0540653	0.0541193	4.4031054	0.0540492	4.4000000	3781689402.9043145
4.4029204	4.4029204	4.4034754	0.0541988	0.0542115	0.0543443	4.4031054	0.0542516	4.4000000	3781689404.0526295
4.4029204	4.4029204	4.4029204	0.0543683	0.0540295	0.0542655	4.4029204	0.0542211	4.4000000	3781689405.2064834
4.4029204	4.4031980	4.4029204	0.0536499	0.0535393	0.0537922	4.4030129	0.0536605	4.4000000	3781689406.3591690
4.4031980	4.4026430	4.4026430	0.0534917	0.0535498	0.0534205	4.4028280	0.0534873	4.4000000	3781689407.5108352
4.4026430	4.4026430	4.4029204	0.0533781	0.0532943	0.0536767	4.4027355	0.0534497	4.4000000	3781689408.6764502
4.4031980	4.4029204	4.4031980	0.0537321	0.0534871	0.0536098	4.4031055	0.0536097	4.4000000	3781689409.8167896
4.4029204	4.4034754	4.4029204	0.0535773	0.0536890	0.0535978	4.4031054	0.0536214	4.4000000	3781689410.9753528
4.4026430	4.4029204	4.4031980	0.0535172	0.0536013	0.0535688	4.4029205	0.0535624	4.4000000	3781689412.1173153
4.4031980	4.4031980	4.4029204	0.0533007	0.0534716	0.0533610	4.4031055	0.0533778	4.4000000	3781689413.2669439
4.4029204	4.4029204	4.4034754	0.0532924	0.0535082	0.0534731	4.4031054	0.0534246	4.4000000	3781689414.4133382
4.4034754	4.4031980	4.4034754	0.0533124	0.0537547	0.0540446	4.4033829	0.0537039	4.4000000	3781689415.5623689
4.4023656	4.4029204	4.4026430	0.0536668	0.0535846	0.0537259	4.4026430	0.0536591	4.4000000	3781689416.7208314
4.4031980	4.4031980	4.4031980	0.0537326	0.0538608	0.0539544	4.4031980	0.0538492	4.4000000	3781689417.8646183
4.4034754	4.4029204	4.4026430	0.0542494	0.0538826	0.0537523	4.4030129	0.0539615	4.4000000	3781689419.0282431
4.4029204	4.4023656	4.4026430	0.0535234	0.0538382	0.0538798	4.4026430	0.0537471	4.4000000	3781689420.1672511
4.4026430	4.4029204	4.4031980	0.0538623	0.0540102	0.0541847	4.4029205	0.0540191	4.4000000	3781689421.3167648
4.4023656	4.4029204	4.4029204	0.0538110	0.0540642	0.0539887	4.4027355	0.0539546	4.4000000	3781689422.4819665
4.4034754	4.4029204	4.4031980	0.0539196	0.0538317	0.0536082	4.4031979	0.0537865	4.4000000	3781689423.6273694
4.4026430	4.4031980	4.4031980	0.0536037	0.0537413	0.0537839	4.4030130	0.0537096	4.4000000	3781689424.7963514
4.4029204	4.4029204	4.4026430	0.0537607	0.0540741	0.0542077	4.4028279	0.0540142	4.4000000	3781689425.9551826
4.4034754	4.4029204	4.4026430	0.0539154	0.0536377	0.0534813	4.4030129	0.0536781	4.4000000	3781689427.1071105
4.4023656	4.4034754	4.4031980	0.0536418	0.0537045	0.0537196	4.4030130	0.0536886	4.4000000	3781689428.2642560
4.4026430	4.4026430	4.4029204	0.0541945	0.0537670	0.0535811	4.4027355	0.0538475	4.4000000	3781689429.4123063
4.4026430	4.4023656	4.4026430	0.0536467	0.0538196	0.0542470	4.4025505	0.0539044	4.4000000	3781689430.5666738
4.4031980	4.4029204	4.4026430	0.0540904	0.0538477	0.0538621	4.4029205	0.0539334	4.4000000	3781689431.7173529
4.4026430	4.4031980	4.4026430	0.0542368	0.0539440	0.0537635	4.4028280	0.0539815	4.4000000	3781689432.8842511
4.4029204	4.4031980	4.4034754	0.0540412	0.0542299	0.0540025	4.4031979	0.0540912	4.4000000	3781689434.0223570
4.4029204	4.4031980	4.4026430	0.0538158	0.0538712	0.0535759	4.4029205	0.0537543	4.4000000	3781689435.1766338
4.4029204	4.4023656	4.4029204	0.0536444	0.0540802	0.0539323	4.4027355	0.0538856	4.4000000	3781689436.3293543
4.4029204	4.4031980	4.4026430	0.0539147	0.0540145	0.0535172	4.4029205	0.0538155	4.4000000	3781689437.4766722
4.4026430	4.4023656	4.4026430	0.0536289	0.0534079	0.0535214	4.4025505	0.0535194	4.4000000	3781689438.6380448
4.4023656	4.4026430	4.4029204	0.0534276	0.0533180	0.0532217	4.4026430	0.0533224	4.4000000	3781689439.7742424
4.4020882	4.4026430	4.4026430	0.0533709	0.0531943	0.0529549	4.4024581	0.0531734	4.4000000	3781689440.9312034
4.4026430	4.4029204	4.4026430	0.0527341	0.0529546	0.0530574	4.4027355	0.0529153	4.4000000	3781689442.0739536
4.4026430	4.4031980	4.4031980	0.0528319	0.0530578	0.0530262	4.4030130	0.0529720	4.4000000	3781689443.2330761
4.4026430	4.4023656	4.4026430	0.0529004	0.0528631	0.0531256	4.4025505	0.0529630	4.4000000	3781689444.3824863
4.4029204	4.4026430	4.4029204	0.0530044	0.0530926	0.0532272	4.4028279	0.0531081	4.4000000	3781689445.5289192
4.4029204	4.4026430	4.4026430	0.0528812	0.0527860	0.0528339	4.4027355	0.0528337	4.4000000	3781689446.6851177
4.4029204	4.4029204	4.4026430	0.0526848	0.0527838	0.0524695	4.4028279	0.0526460	4.4000000	3781689447.8295712
4.4026430	4.4031980	4.4029204	0.0527185	0.0527536	0.0528012	4.4029205	0.0527578	4.4000000	3781689448.9974537
4.4026430	4.4029204	4.4026430	0.0528165	0.0530777	0.0529076	4.4027355	0.0529339	4.4000000	3781689450.1464906
4.4023656	4.4026430	4.4026430	0.0529392	0.0528461	0.0529975	4.4025505	0.0529276	4.4000000	3781689451.2933392
4.4026430	4.4023656	4.4029204	0.0531245	0.0530787	0.0530097	4.4026430	0.0530710	4.4000000	3781689452.4522858
4.4029204	4.4031980	4.4031980	0.0532283	0.0529773	0.0532121	4.4031055	0.0531392	4.4000000	3781689453.6059327
4.4029204	4.4037528	4.4040302	0.0530548	0.0529177	0.0530863	4.4035678	0.0530196	4.4000000	3781689454.7769055
4.4031980	4.4034754	4.4029204	0.0535153	0.0535128	0.0532418	4.4031979	0.0534233	4.4000000	3781689455.9724479
4.4026430	4.4029204	4.4031980	0.0532297	0.0532130	0.0532120	4.4029205	0.0532182	4.4000000	3781689457.1169791
4.4034754	4.4031980	4.4026430	0.0530894	0.0533897	0.0533054	4.4031055	0.0532615	4.4000000	3781689458.2688513
4.4037528	4.4029204	4.4031980	0.0535024	0.0533763	0.0534954	4.4032904	0.0534580	4.4000000	3781689459.4084592
4.4029204	4.4029204	4.4031980	0.0535776	0.0535690	0.0538128	4.4030129	0.0536531	4.4000000	3781689460.5429130
4.4031980	4.4034754	4.4029204	0.0539889	0.0540977	0.0541565	4.4031979	0.0540810	4.4000000	3781689461.6746578
4.4037528	4.4037528	4.4031980	0.0539967	0.0541029	0.0538502	4.4035679	0.0539833	4.4000000	3781689462.8377786
4.4031980	4.4031980	4.4031980	0.0543056	0.0540959	0.0541163	4.4031980	0.0541726	4.4000000	3781689464.0407944
4.4040302	4.4029204	4.4031980	0.0539949	0.0539221	0.0541400	4.4033829	0.0540190	4.4000000	3781689465.1800313
4.4031980	4.4029204	4.4031980	0.0540256	0.0540975	0.0539816	4.4031055	0.0540349	4.4000000	3781689466.3247738
4.4034754	4.4034754	4.4029204	0.0541611	0.0541826	0.0541325	4.4032904	0.0541587	4.4000000	3781689467.4737730
4.4031980	4.4026430	4.4031980	0.0539157	0.0540268	0.0539824	4.4030130	0.0539749	4.4000000	3781689468.6224022
4.4026430	4.4026430	4.4029204	0.0535203	0.0535306	0.0537636	4.4027355	0.0536048	4.4000000	3781689469.7700505
4.4029204	4.4026430	4.4031980	0.0539293	0.0537929	0.0540315	4.4029205	0.0539179	4.4000000	3781689470.9363470
4.4029204	4.4034754	4.4031980	0.0540846	0.0539236	0.0541462	4.4031979	0.0540515	4.4000000	3781689472.0907793
4.4031980	4.4023656	4.4029204	0.0538998	0.0539950	0.0539115	4.4028280	0.0539354	4.4000000	3781689473.2424526
4.4031980	4.4020882	4.4026430	0.0539302	0.0541430	0.0537123	4.4026431	0.0539285	4.4000000	3781689474.3966961
4.4023656	4.4031980	4.4026430	0.0539617	0.0541909	0.0538960	4.4027355	0.0540162	4.4000000	3781689475.5535998
4.4026430	4.4029204	4.4029204	0.0537682	0.0539132	0.0538701	4.4028279	0.0538505	4.4000000	3781689476.7281742
4.4031980	4.4029204	4.4031980	0.0537751	0.0534276	0.0535534	4.4031055	0.0535854	4.4000000	3781689477.8744354
4.4034754	4.4029204	4.4029204	0.0537999	0.0536170	0.0535459	4.4031054	0.0536543	4.4000000	3781689479.0246778
4.4031980	4.4034754	4.4029204	0.0536104	0.0535041	0.0537089	4.4031979	0.0536078	4.4000000	3781689480.1781793
4.4029204	4.4026430	4.4031980	0.0535521	0.0535649	0.0535265	4.4029205	0.0535478	4.4000000	3781689481.3291664
4.4029204	4.4026430	4.4026430	0.0536925	0.0534288	0.0532828	4.4027355	0.0534680	4.4000000	3781689482.4856663
4.4031980	4.4031980	4.4029204	0.0535113	0.0535676	0.0537135	4.4031055	0.0535975	4.4000000	3781689483.6260624
4.4031980	4.4026430	4.4026430	0.0537342	0.0538703	0.0537941	4.4028280	0.0537995	4.4000000	3781689484.7705073
4.4029204	4.4026430	4.4029204	0.0542442	0.0537022	0.0537185	4.4028279	0.0538883	4.4000000	3781689485.9178305
4.4029204	4.4034754	4.4031980	0.0539856	0.0537271	0.0536986	4.4031979	0.0538038	4.4000000	3781689487.0799170
4.4026430	4.4029204	4.4023656	0.0539698	0.0536619	0.0535359	4.4026430	0.0537226	4.4000000	3781689488.2230649
4.4029204	4.4029204	4.4034754	0.0537183	0.0537393	0.0536502	4.4031054	0.0537026	4.4000000	3781689489.3776264
4.4031980	4.4031980	4.4029204	0.0540935	0.0533870	0.0533315	4.4031055	0.0536040	4.4000000	3781689490.5349822
4.4034754	4.4031980	4.4040302	0.0535408	0.0538811	0.0538828	4.4035679	0.0537682	4.4000000	3781689491.6800904
4.4034754	4.4031980	4.4029204	0.0543782	0.0540094	0.0540144	4.4031979	0.0541340	4.4000000	3781689492.8463607
4.4034754	4.4031980	4.4031980	0.0539414	0.0541574	0.0541989	4.4032905	0.0540992	4.4000000	3781689493.9973063
4.4031980	4.4031980	4.4031980	0.0538782	0.0538757	0.0538795	4.4031980	0.0538778	4.4000000	3781689495.1523390
4.4026430	4.4031980	4.4029204	0.0538062	0.0534701	0.0535134	4.4029205	0.0535966	4.4000000	3781689496.2920928
4.4026430	4.4029204	4.4026430	0.0534939	0.0535801	0.0534749	4.4027355	0.0535163	4.4000000	3781689497.4484730
4.4031980	4.4029204	4.4026430	0.0531480	0.0532272	0.0533757	4.4029205	0.0532503	4.4000000	3781689498.6042514
4.4023656	4.4026430	4.4029204	0.0531465	0.0533073	0.0532645	4.4026430	0.0532395	4.4000000	3781689499.7525625
4.4026430	4.4023656	4.4029204	0.0532485	0.0530899	0.0531498	4.4026430	0.0531627	4.4000000	3781689500.9240942
4.4029204	4.4031980	4.4031980	0.0532704	0.0533320	0.0530409	4.4031055	0.0532144	4.4000000	3781689502.0724306
4.4029204	4.4031980	4.4026430	0.0534699	0.0535244	0.0534066	4.4029205	0.0534670	4.4000000	3781689503.2253456
4.4026430	4.4023656	4.4029204	0.0533710	0.0533288	0.0532715	4.4026430	0.0533238	4.4000000	3781689504.3798552
4.4029204	4.4029204	4.4023656	0.0529837	0.0529547	0.0531436	4.4027355	0.0530273	4.4000000	3781689505.5265665
4.4023656	4.4023656	4.4031980	0.0533273	0.0533267	0.0531622	4.4026431	0.0532721	4.4000000	3781689506.6854553
4.4031980	4.4034754	4.4026430	0.0530562	0.0531270	0.0530409	4.4031055	0.0530747	4.4000000	3781689507.8320384
4.4023656	4.4023656	4.4020882	0.0530768	0.0530344	0.0531391	4.4022731	0.0530834	4.4000000	3781689508.9869218
4.4026430	4.4026430	4.4031980	0.0533502	0.0534706	0.0534597	4.4028280	0.0534268	4.4000000	3781689510.1399121
4.4029204	4.4026430	4.4029204	0.0532329	0.0534104	0.0532968	4.4028279	0.0533134	4.4000000	3781689511.2975416
4.4023656	4.4023656	4.4026430	0.0533268	0.0530806	0.0532807	4.4024581	0.0532294	4.4000000	3781689512.4501185
4.4026430	4.4026430	4.4029204	0.0533898	0.0535768	0.0533376	4.4027355	0.0534347	4.4000000	3781689513.5954409
4.4026430	4.4026430	4.4023656	0.0536059	0.0536490	0.0537206	4.4025505	0.0536585	4.4000000	3781689514.7565246
4.4023656	4.4031980	4.4026430	0.0538705	0.0536183	0.0536204	4.4027355	0.0537031	4.4000000	3781689515.9092030
4.4026430	4.4026430	4.4020882	0.0539678	0.0539801	0.0537764	4.4024581	0.0539081	4.4000000	3781689517.0598974
4.4020882	4.4020882	4.4029204	0.0538669	0.0539059	0.0540830	4.4023656	0.0539519	4.4000000	3781689518.1980529
4.4023656	4.4031980	4.4023656	0.0541682	0.0541789	0.0541899	4.4026431	0.0541790	4.4000000	3781689519.3410368
4.4023656	4.4026430	4.4029204	0.0544865	0.0542033	0.0543760	4.4026430	0.0543553	4.4000000	3781689520.4935536
4.4029204	4.4029204	4.4023656	0.0543181	0.0541868	0.0543303	4.4027355	0.0542784	4.4000000	3781689521.6358209
4.4029204	4.4029204	4.4026430	0.0540483	0.0539576	0.0537804	4.4028279	0.0539288	4.4000000	3781689522.8089113
4.4026430	4.4029204	4.4023656	0.0539463	0.0540684	0.0539395	4.4026430	0.0539847	4.4000000	3781689523.9428782
4.4023656	4.4029204	4.4023656	0.0538215	0.0539431	0.0539487	4.4025505	0.0539044	4.4000000	3781689525.1067662
4.4026430	4.4026430	4.4026430	0.0539643	0.0539549	0.0541312	4.4026430	0.0540168	4.4000000	3781689526.2585745
4.4026430	4.4026430	4.4026430	0.0541366	0.0543198	0.0539590	4.4026430	0.0541385	4.4000000	3781689527.3980393
4.4023656	4.4026430	4.4023656	0.0534437	0.0536514	0.0536687	4.4024581	0.0535880	4.4000000	3781689528.5552888
4.4029204	4.4020882	4.4018108	0.0533576	0.0537492	0.0536234	4.4022731	0.0535767	4.4000000	3781689529.7323914
4.4023656	4.4026430	4.4023656	0.0535123	0.0539483	0.0537326	4.4024581	0.0537311	4.4000000	3781689530.8792057
4.4020882	4.4026430	4.4029204	0.0536649	0.0535776	0.0536846	4.4025505	0.0536423	4.4000000	3781689532.0263610
4.4023656	4.4026430	4.4023656	0.0540026	0.0539326	0.0537543	4.4024581	0.0538965	4.4000000	3781689533.1844778
4.4026430	4.4026430	4.4031980	0.0537113	0.0537610	0.0540892	4.4028280	0.0538538	4.4000000	3781689534.3253775
4.4031980	4.4029204	4.4031980	0.0539833	0.0537437	0.0537067	4.4031055	0.0538112	4.4000000	3781689535.4795151
4.4023656	4.4026430	4.4029204	0.0543486	0.0539917	0.0539992	4.4026430	0.0541132	4.4000000	3781689536.6271729
4.4026430	4.4026430	4.4026430	0.0540823	0.0540793	0.0538975	4.4026430	0.0540197	4.4000000	3781689537.7759881
4.4029204	4.4029204	4.4029204	0.0536628	0.0537454	0.0539130	4.4029204	0.0537737	4.4000000	3781689538.9383626
4.4029204	4.4029204	4.4029204	0.0539216	0.0536588	0.0536165	4.4029204	0.0537323	4.4000000	3781689540.0894370
4.4023656	4.4026430	4.4029204	0.0537362	0.0537554	0.0534185	4.4026430	0.0536367	4.4000000	3781689541.2358494
4.4023656	4.4029204	4.4026430	0.0534559	0.0534326	0.0534929	4.4026430	0.0534605	4.4000000	3781689542.3836617
4.4023656	4.4029204	4.4034754	0.0533419	0.0535375	0.0535428	4.4029205	0.0534741	4.4000000	3781689543.5349574
4.4037528	4.4034754	4.4037528	0.0535903	0.0535976	0.0537913	4.4036603	0.0536597	4.4000000	3781689544.6899376
4.4034754	4.4031980	4.4031980	0.0537487	0.0533484	0.0534771	4.4032905	0.0535248	4.4000000	3781689545.8394351
4.4031980	4.4034754	4.4029204	0.0536078	0.0536327	0.0536494	4.4031979	0.0536300	4.4000000	3781689546.9877009
4.4029204	4.4029204	4.4031980	0.0538700	0.0539454	0.0535089	4.4030129	0.0537748	4.4000000	3781689548.1270785
4.4023656	4.4029204	4.4031980	0.0536062	0.0537595	0.0538108	4.4028280	0.0537255	4.4000000	3781689549.2772145
4.4029204	4.4023656	4.4029204	0.0534702	0.0534214	0.0533163	4.4027355	0.0534026	4.4000000	3781689550.4283266
4.4029204	4.4029204	4.4026430	0.0535120	0.0533913	0.0535537	4.4028279	0.0534857	4.4000000	3781689551.5841751
4.4034754	4.4031980	4.4029204	0.0531821	0.0530770	0.0531728	4.4031979	0.0531440	4.4000000	3781689552.7546864
4.4029204	4.4031980	4.4029204	0.0532019	0.0535728	0.0532455	4.4030129	0.0533401	4.4000000	3781689553.9028430
4.4029204	4.4031980	4.4034754	0.0534305	0.0535149	0.0534096	4.4031979	0.0534517	4.4000000	3781689555.0651054
4.4031980	4.4026430	4.4029204	0.0535397	0.0531518	0.0533377	4.4029205	0.0533430	4.4000000	3781689556.2109742
4.4031980	4.4034754	4.4031980	0.0531719	0.0529969	0.0532233	4.4032905	0.0531307	4.4000000	3781689557.3603144
4.4031980	4.4029204	4.4029204	0.0534710	0.0535384	0.0532375	4.4030129	0.0534156	4.4000000	3781689558.5130358
4.4031980	4.4031980	4.4029204	0.0533870	0.0533621	0.0533218	4.4031055	0.0533570	4.4000000	3781689559.6587152
4.4031980	4.4026430	4.4037528	0.0532500	0.0535398	0.0538851	4.4031979	0.0535583	4.4000000	3781689560.8181462
4.4031980	4.4031980	4.4031980	0.0530966	0.0531636	0.0533257	4.4031980	0.0531953	4.4000000	3781689562.0001454
4.4029204	4.4040302	4.4034754	0.0534612	0.0535177	0.0535054	4.4034753	0.0534948	4.4000000	3781689563.1655846
4.4037528	4.4040302	4.4029204	0.0535359	0.0535523	0.0532042	4.4035678	0.0534308	4.4000000	3781689564.3124065
4.4034754	4.4034754	4.4034754	0.0530143	0.0529801	0.0531206	4.4034754	0.0530384	4.4000000	3781689565.4609418
4.4034754	4.4034754	4.4037528	0.0528611	0.0530826	0.0532459	4.4035679	0.0530632	4.4000000	3781689566.6135879
4.4031980	4.4029204	4.4029204	0.0530960	0.0532875	0.0533202	4.4030129	0.0532345	4.4000000	3781689567.7558928
4.4034754	4.4031980	4.4029204	0.0533302	0.0534284	0.0534499	4.4031979	0.0534028	4.4000000	3781689568.9135799
4.4031980	4.4034754	4.4037528	0.0534750	0.0532016	0.0535611	4.4034754	0.0534125	4.4000000	3781689570.0629377
4.4034754	4.4026430	4.4031980	0.0534208	0.0533912	0.0534799	4.4031055	0.0534306	4.4000000	3781689571.2333384
4.4031980	4.4031980	4.4031980	0.0533615	0.0532507	0.0531664	4.4031980	0.0532595	4.4000000	3781689572.3857846
4.4034754	4.4034754	4.4034754	0.0533666	0.0538168	0.0533995	4.4034754	0.0535277	4.4000000	3781689573.5368638
4.4029204	4.4034754	4.4037528	0.0533295	0.0536454	0.0536260	4.4033829	0.0535336	4.4000000	3781689574.6904926
4.4037528	4.4031980	4.4026430	0.0534556	0.0537807	0.0537269	4.4031979	0.0536544	4.4000000	3781689575.8401442
4.4031980	4.4031980	4.4031980	0.0539672	0.0543795	0.0541447	4.4031980	0.0541638	4.4000000	3781689577.0038810
4.4037528	4.4031980	4.4026430	0.0541178	0.0539276	0.0537635	4.4031979	0.0539363	4.4000000	3781689578.1422911
4.4034754	4.4031980	4.4034754	0.0539736	0.0535672	0.0537512	4.4033829	0.0537640	4.4000000	3781689579.2949409
4.4031980	4.4034754	4.4037528	0.0535324	0.0537146	0.0537059	4.4034754	0.0536510	4.4000000	3781689580.4385090
4.4040302	4.4043076	4.4037528	0.0532255	0.0533197	0.0531756	4.4040302	0.0532403	4.4000000	3781689581.5899210
4.4034754	4.4031980	4.4031980	0.0531303	0.0533176	0.0534501	4.4032905	0.0532993	4.4000000	3781689582.7571158
4.4034754	4.4034754	4.4034754	0.0536708	0.0538892	0.0538815	4.4034754	0.0538138	4.4000000	3781689583.8982615
4.4037528	4.4031980	4.4037528	0.0543690	0.0542504	0.0540291	4.4035679	0.0542162	4.4000000	3781689585.0676737
4.4029204	4.4031980	4.4031980	0.0538806	0.0537702	0.0536127	4.4031055	0.0537545	4.4000000	3781689586.2105122
4.4034754	4.4031980	4.4031980	0.0533974	0.0533001	0.0536961	4.4032905	0.0534646	4.4000000	3781689587.3574090
4.4031980	4.4031980	4.4034754	0.0537480	0.0537163	0.0535402	4.4032905	0.0536682	4.4000000	3781689588.5102873
4.4037528	4.4034754	4.4031980	0.0536624	0.0536110	0.0534966	4.4034754	0.0535900	4.4000000	3781689589.6566920
4.4034754	4.4031980	4.4031980	0.0538539	0.0539276	0.0537424	4.4032905	0.0538413	4.4000000	3781689590.8201976
4.4034754	4.4031980	4.4031980	0.0539408	0.0537586	0.0538780	4.4032905	0.0538591	4.4000000	3781689591.9594192
4.4031980	4.4031980	4.4037528	0.0538329	0.0541088	0.0538992	4.4033829	0.0539469	4.4000000	3781689593.1083498
4.4034754	4.4029204	4.4031980	0.0540091	0.0542664	0.0541187	4.4031979	0.0541314	4.4000000	3781689594.2488832
4.4029204	4.4026430	4.4026430	0.0539142	0.0539200	0.0537481	4.4027355	0.0538607	4.4000000	3781689595.3934016
4.4029204	4.4026430	4.4029204	0.0536011	0.0537145	0.0537610	4.4028279	0.0536922	4.4000000	3781689596.5506358
4.4023656	4.4020882	4.4026430	0.0535500	0.0534707	0.0536593	4.4023656	0.0535600	4.4000000	3781689597.6935401
4.4026430	4.4026430	4.4029204	0.0535231	0.0534065	0.0536793	4.4027355	0.0535363	4.4000000	3781689598.8492680
4.4026430	4.4026430	4.4029204	0.0536369	0.0537287	0.0541233	4.4027355	0.0538296	4.4000000	3781689600.0029025
4.4026430	4.4023656	4.4023656	0.0541406	0.0542846	0.0542084	4.4024581	0.0542112	4.4000000	3781689601.1720858
4.4029204	4.4023656	4.4023656	0.0539059	0.0538638	0.0538455	4.4025505	0.0538718	4.4000000	3781689602.3270898
4.4026430	4.4029204	4.4026430	0.0535400	0.0536364	0.0539674	4.4027355	0.0537146	4.4000000	3781689603.4816608
4.4023656	4.4031980	4.4031980	0.0534090	0.0536551	0.0535478	4.4029205	0.0535373	4.4000000	3781689604.6375294
4.4029204	4.4031980	4.4029204	0.0535199	0.0536863	0.0537686	4.4030129	0.0536583	4.4000000	3781689605.7863440
4.4026430	4.4026430	4.4023656	0.0537333	0.0536567	0.0533388	4.4025505	0.0535762	4.4000000	3781689606.9628615
4.4029204	4.4026430	4.4026430	0.0534608	0.0534522	0.0533401	4.4027355	0.0534177	4.4000000	3781689608.1128001
4.4029204	4.4029204	4.4026430	0.0536725	0.0537777	0.0535201	4.4028279	0.0536567	4.4000000	3781689609.2788048
4.4023656	4.4029204	4.4023656	0.0535159	0.0534786	0.0535251	4.4025505	0.0535066	4.4000000	3781689610.4185858
4.4026430	4.4026430	4.4029204	0.0535116	0.0536702	0.0535014	4.4027355	0.0535610	4.4000000	3781689611.5716271
4.4029204	4.4029204	4.4026430	0.0533115	0.0533845	0.0536251	4.4028279	0.0534404	4.4000000	3781689612.7264562
4.4034754	4.4029204	4.4031980	0.0536286	0.0534582	0.0540996	4.4031979	0.0537288	4.4000000	3781689613.8692999
4.4031980	4.4026430	4.4031980	0.0538861	0.0537051	0.0538046	4.4030130	0.0537986	4.4000000	3781689615.0302672
4.4026430	4.4029204	4.4023656	0.0534496	0.0537762	0.0538905	4.4026430	0.0537055	4.4000000	3781689616.1861920
4.4023656	4.4026430	4.4026430	0.0538981	0.0541672	0.0541089	4.4025505	0.0540581	4.4000000	3781689617.3384671
4.4031980	4.4031980	4.4026430	0.0540238	0.0540832	0.0539255	4.4030130	0.0540108	4.4000000	3781689618.4909058
4.4029204	4.4029204	4.4029204	0.0541264	0.0541779	0.0543891	4.4029204	0.0542311	4.4000000	3781689619.6353345
4.4029204	4.4031980	4.4026430	0.0543333	0.0541959	0.0542854	4.4029205	0.0542716	4.4000000	3781689620.7940474
4.4029204	4.4026430	4.4031980	0.0541920	0.0537306	0.0538404	4.4029205	0.0539210	4.4000000	3781689621.9386454
4.4023656	4.4023656	4.4031980	0.0537413	0.0535914	0.0532751	4.4026431	0.0535359	4.4000000	3781689623.1059489
4.4023656	4.4029204	4.4029204	0.0537304	0.0537090	0.0537402	4.4027355	0.0537265	4.4000000	3781689624.2495265
4.4029204	4.4029204	4.4029204	0.0536012	0.0537329	0.0537067	4.4029204	0.0536803	4.4000000	3781689625.4002385
4.4029204	4.4029204	4.4034754	0.0535243	0.0535544	0.0537149	4.4031054	0.0535979	4.4000000	3781689626.5507383
4.4031980	4.4031980	4.4034754	0.0538234	0.0534770	0.0535115	4.4032905	0.0536040	4.4000000	3781689627.6925759
4.4031980	4.4034754	4.4029204	0.0534354	0.0536905	0.0537991	4.4031979	0.0536416	4.4000000	3781689628.8556561
4.4029204	4.4029204	4.4029204	0.0539707	0.0537889	0.0538559	4.4029204	0.0538718	4.4000000	3781689630.0024977
4.4031980	4.4031980	4.4029204	0.0538623	0.0536924	0.0535791	4.4031055	0.0537113	4.4000000	3781689631.1679697
4.4034754	4.4031980	4.4031980	0.0534300	0.0533400	0.0537945	4.4032905	0.0535215	4.4000000	3781689632.3072066
