                     Mode	            TimeStamp [s]	              All #pulses	                  #Pulses	                      #BD	         PS  Vin Marx [V]	        Pulse length [us]	               Delay [ns]	            Cur Level [A]	           Frequency [Hz]	      Temp. Charge switch	       Temp. Pulse switch	                FUG M [V]	                      BDR	       Output voltage [V]	                FUG P [V]	           Stop condition	                 Gap [um]	      MaxPulses per Cycle	              Safe pulses	    Gain Voltage at 0 [V]	   Gain after Timeout [V]	    Conditioning Goal [V]	                  Max BDR	               Cur M [mA]	         Pulses before BD	               PulsesMarx	                        S	             Target V [V]	                 Polarity	                Generator	          Temperature [K]	           CG Step Up [V]	         CG Step Down [V]	          Min Cycles @ GC	    Min Cycles Since Decr	          Max BDR to Incr	          Min BDR to Decr	          Pulse Window GC	              Cycles @ CG	        Cycles Since Decr	                   BDR GC	        Conditioning Mode
                        0	          3769080121.7154	                   325163	                      400	                        3	                      261	                     1.00	                      600	                       20	                  1000.00	                    14.50	                    32.90	                 261.3270	                 2.739E-6	                3591.9307	                 261.2743	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    12.63	                        0	                      100	                        4	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080124.1528	                   325263	                      500	                        3	                      292	                     1.00	                      600	                       22	                  1000.00	                    14.50	                    32.80	                 293.5790	                 2.739E-6	                4048.8497	                 293.5288	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    31.88	                        0	                      100	                        5	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080126.5918	                   325363	                      600	                        3	                      317	                     1.00	                      600	                       23	                  1000.00	                    14.70	                    32.70	                 317.7680	                 2.739E-6	                4391.5390	                 317.7196	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    25.78	                        0	                      100	                        6	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080129.0317	                   325463	                      700	                        3	                      336	                     1.00	                      600	                       24	                  1000.00	                    14.70	                    32.70	                 335.9120	                 2.739E-6	                4648.5878	                 335.8628	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    36.63	                        0	                      100	                        7	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080131.4683	                   325563	                      800	                        3	                      348	                     1.00	                      600	                       24	                  1000.00	                    14.80	                    32.60	                 349.5220	                 2.739E-6	                4841.4027	                 349.4701	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    36.85	                        0	                      100	                        8	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080133.9074	                   325663	                      900	                        3	                      359	                     1.00	                      600	                       25	                  1000.00	                    14.80	                    32.50	                 359.7210	                 2.739E-6	                4985.8935	                 359.6756	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    37.31	                        0	                      100	                        9	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080136.3477	                   325763	                     1000	                        3	                      366	                     1.00	                      600	                       25	                  1000.00	                    15.00	                    32.50	                 367.3810	                 2.739E-6	                5094.4139	                 367.3298	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    40.16	                        0	                      100	                       10	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080138.7857	                   325863	                     1100	                        3	                      372	                     1.00	                      600	                       25	                  1000.00	                    15.00	                    32.40	                 373.1190	                 2.739E-6	                5175.7050	                 373.0704	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    14.19	                        0	                      100	                       11	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080141.2195	                   325963	                     1200	                        3	                      377	                     1.00	                      600	                       25	                  1000.00	                    15.10	                    32.40	                 377.4180	                 2.739E-6	                5236.6096	                 377.3758	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    13.04	                        0	                      100	                       12	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080143.6431	                   326063	                     1300	                        3	                      380	                     1.00	                      600	                       26	                  1000.00	                    15.30	                    32.40	                 380.6670	                 2.739E-6	                5282.6387	                 380.6049	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    32.73	                        0	                      100	                       13	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080146.0781	                   326163	                     1400	                        3	                      382	                     1.00	                      600	                       26	                  1000.00	                    15.30	                    32.30	                 383.0880	                 2.739E-6	                5316.9374	                 383.0267	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    41.93	                        0	                      100	                       14	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080148.5194	                   326263	                     1500	                        3	                      384	                     1.00	                      600	                       26	                  1000.00	                    15.30	                    32.30	                 384.8910	                 2.739E-6	                5342.4808	                 384.8431	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    42.12	                        0	                      100	                       15	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080150.9576	                   326363	                     1600	                        3	                      384	                     1.00	                      600	                       26	                  1000.00	                    15.40	                    32.30	                 386.2520	                 2.739E-6	                5361.7623	                 386.2054	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    37.75	                        0	                      100	                       16	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080153.3904	                   326463	                     1700	                        3	                      387	                     1.00	                      600	                       26	                  1000.00	                    15.40	                    32.20	                 387.2880	                 2.739E-6	                5376.4394	                 387.2271	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    42.39	                        0	                      100	                       17	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080155.8249	                   326563	                     1800	                        3	                      387	                     1.00	                      600	                       26	                  1000.00	                    15.40	                    32.10	                 388.0580	                 2.739E-6	                5387.3481	                 387.9933	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    22.97	                        0	                      100	                       18	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080158.2651	                   326663	                     1900	                        3	                      387	                     1.00	                      600	                       26	                  1000.00	                    15.60	                    32.10	                 388.6160	                 2.739E-6	                5395.2534	                 388.5680	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    42.54	                        0	                      100	                       19	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080160.6997	                   326763	                     2000	                        3	                      388	                     1.00	                      600	                       26	                  1000.00	                    15.60	                    32.10	                 389.0560	                 2.739E-6	                5401.4870	                 388.9991	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    29.94	                        0	                      100	                       20	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080163.1365	                   326863	                     2100	                        3	                      389	                     1.00	                      600	                       26	                  1000.00	                    15.60	                    32.00	                 389.3830	                 2.739E-6	                5406.1196	                 389.3224	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    42.63	                        0	                      100	                       21	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080165.5749	                   326963	                     2200	                        3	                      389	                     1.00	                      600	                       26	                  1000.00	                    15.70	                    32.00	                 389.6120	                 2.739E-6	                5409.3639	                 389.5648	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    13.45	                        0	                      100	                       22	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.970E-7	                        2
                        0	          3769080265.2256	                   424763	                   100000	                        3	                      389	                     1.00	                      600	                       26	                  1000.00	                    25.50	                    35.60	                 390.3420	                 2.478E-6	                5419.7059	                 390.2922	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    42.75	                        0	                    97800	                        0	                     5419	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        4	                 2.941E-7	                        2
                        0	          3769080367.0388	                   524763	                   100000	                        3	                      390	                     1.00	                      600	                       26	                  1000.00	                    31.00	                    36.30	                 391.3990	                 2.243E-6	                5434.6806	                 391.3510	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    42.88	                        0	                   100000	                        0	                     5434	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        5	                 2.911E-7	                        2
                        0	          3769080468.8565	                   624763	                   100000	                        3	                      390	                     1.00	                      600	                       26	                  1000.00	                    32.80	                    36.60	                 392.4680	                 2.029E-6	                5449.8253	                 392.4097	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    43.02	                        0	                   100000	                        0	                     5449	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        6	                 2.882E-7	                        2
                        0	          3769080570.6940	                   724763	                   100000	                        3	                      393	                     1.00	                      600	                       26	                  1000.00	                    34.00	                    36.70	                 393.5280	                 1.836E-6	                5464.8425	                 393.4685	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    43.14	                        0	                   100000	                        0	                     5464	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        7	                 2.854E-7	                        2
                        0	          3769080672.4915	                   824763	                   100000	                        3	                      393	                     1.00	                      600	                       26	                  1000.00	                    34.10	                    36.80	                 394.5810	                 1.661E-6	                5479.7605	                 394.5273	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    43.26	                        0	                   100000	                        0	                     5479	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        8	                 2.825E-7	                        2
                        0	          3769080774.3246	                   924763	                   100000	                        3	                      395	                     1.00	                      600	                       26	                  1000.00	                    34.30	                    37.00	                 395.6410	                 1.503E-6	                5494.7777	                 395.5861	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    43.38	                        0	                   100000	                        0	                     5494	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        9	                 2.797E-7	                        2
                        0	          3769080876.1556	                  1024763	                   100000	                        3	                      396	                     1.00	                      600	                       26	                  1000.00	                    34.50	                    37.10	                 396.6960	                 1.360E-6	                5509.7240	                 396.6449	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    43.50	                        0	                   100000	                        0	                     5509	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                       10	                 2.769E-7	                        2
                        0	          3769080977.9552	                  1124763	                   100000	                        3	                      397	                     1.00	                      600	                       26	                  1000.00	                    34.60	                    37.30	                 397.7530	                 1.231E-6	                5524.6987	                 397.7037	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    43.62	                        0	                   100000	                        0	                     5524	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                       11	                 2.742E-7	                        2
                        0	          3769081079.7629	                  1224763	                   100000	                        3	                      398	                     1.00	                      600	                       26	                  1000.00	                    34.70	                    37.50	                 398.8310	                 1.114E-6	                5539.9709	                 398.7625	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    43.74	                        0	                   100000	                        0	                     5539	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                       12	                 2.715E-7	                        2
                        0	          3769081181.6190	                  1324763	                   100000	                        3	                      399	                     1.00	                      600	                       26	                  1000.00	                    34.90	                    37.50	                 399.8820	                 1.008E-6	                5554.8606	                 399.8213	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    43.87	                        0	                   100000	                        0	                     5554	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                       13	                 2.688E-7	                        2
                        0	          3769081283.4381	                  1424763	                   100000	                        3	                      399	                     1.00	                      600	                       26	                  1000.00	                    34.90	                    37.70	                 400.9450	                 9.118E-7	                5569.9202	                 400.8800	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    43.98	                        0	                   100000	                        0	                     5569	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                       14	                 2.661E-7	                        2
                        0	          3769081385.2927	                  1524763	                   100000	                        3	                      400	                     1.00	                      600	                       26	                  1000.00	                    35.10	                    37.80	                 401.9970	                 8.250E-7	                5584.8241	                 401.9388	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.10	                        0	                   100000	                        0	                     5584	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                       15	                 2.634E-7	                        2
                        0	          3769081487.1345	                  1624763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.10	                    37.80	                 403.0570	                 7.465E-7	                5599.8413	                 402.9976	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.22	                        0	                   100000	                        0	                     5599	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                       16	                 2.608E-7	                        2
                        0	          3769081588.9624	                  1724763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.20	                    37.90	                 403.1310	                 6.755E-7	                5600.8896	                 403.0682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.24	                        0	                   100000	                        0	                     5600	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        1	                       17	                 2.582E-7	                        2
                        0	          3769081690.7767	                  1824763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.20	                    38.00	                 403.1330	                 6.112E-7	                5600.9180	                 403.0682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.23	                        0	                   100000	                        0	                     5600	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        2	                       18	                 2.557E-7	                        2
                        0	          3769081792.5897	                  1924763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.30	                    38.10	                 403.1340	                 5.530E-7	                5600.9321	                 403.0682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.22	                        0	                   100000	                        0	                     5600	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        3	                       19	                 2.531E-7	                        2
                        0	          3769081894.3824	                  2024763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.30	                    38.10	                 403.1350	                 5.004E-7	                5600.9463	                 403.0682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.23	                        0	                   100000	                        0	                     5600	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        4	                       20	                 2.506E-7	                        2
                        0	          3769081996.2287	                  2124763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.30	                    38.20	                 403.1350	                 4.528E-7	                5600.9463	                 403.0682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.23	                        0	                   100000	                        0	                     5600	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        5	                       21	                 2.481E-7	                        2
                        0	          3769082098.0624	                  2224763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.40	                    38.20	                 403.1350	                 4.097E-7	                5600.9463	                 403.0682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.24	                        0	                   100000	                        0	                     5600	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        6	                       22	                 2.456E-7	                        2
                        0	          3769082199.8709	                  2324763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.50	                    38.20	                 403.1360	                 3.707E-7	                5600.9605	                 403.0682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.24	                        0	                   100000	                        0	                     5600	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        7	                       23	                 2.432E-7	                        2
                        0	          3769082301.6735	                  2424763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.50	                    38.20	                 403.1360	                 3.354E-7	                5600.9605	                 403.0682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.23	                        0	                   100000	                        0	                     5600	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        8	                       24	                 2.408E-7	                        2
                        0	          3769082403.4972	                  2524763	                   100000	                        3	                      402	                     1.00	                      600	                       26	                  1000.00	                    35.50	                    38.20	                 403.1360	                 3.035E-7	                5600.9605	                 403.0682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     5600	                 1.000E-5	                    44.24	                        0	                   100000	                        0	                     5600	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        9	                       25	                 2.384E-7	                        2
