                     Mode	            TimeStamp [s]	              All #pulses	                  #Pulses	                      #BD	         PS  Vin Marx [V]	        Pulse length [us]	               Delay [ns]	            Cur Level [A]	           Frequency [Hz]	      Temp. Charge switch	       Temp. Pulse switch	                FUG M [V]	                      BDR	       Output voltage [V]	                FUG P [V]	           Stop condition	                 Gap [um]	      MaxPulses per Cycle	              Safe pulses	    Gain Voltage at 0 [V]	   Gain after Timeout [V]	    Conditioning Goal [V]	                  Max BDR	               Cur M [mA]	         Pulses before BD	               PulsesMarx	                        S	             Target V [V]	                 Polarity	                Generator	          Temperature [K]	           CG Step Up [V]	         CG Step Down [V]	          Min Cycles @ GC	    Min Cycles Since Decr	          Max BDR to Incr	          Min BDR to Decr	          Pulse Window GC	              Cycles @ CG	        Cycles Since Decr	                   BDR GC	        Conditioning Mode
                        0	          3770105933.7740	                 53396092	                     1000	                       82	                      456	                     1.00	                      600	                       28	                   780.00	                    23.60	                    33.80	                 457.3720	                 3.354E-6	                6369.3302	                 457.2958	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    39.88	                        0	                      100	                       10	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105936.2055	                 53396192	                     1100	                       82	                      463	                     1.00	                      600	                       28	                   780.00	                    23.60	                    33.80	                 464.5320	                 3.354E-6	                6470.7670	                 464.4735	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    40.53	                        0	                      100	                       11	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105938.6351	                 53396292	                     1200	                       82	                      469	                     1.00	                      600	                       28	                   780.00	                    23.00	                    33.70	                 469.9230	                 3.354E-6	                6547.1421	                 469.8568	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    41.02	                        0	                      100	                       12	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105941.0610	                 53396392	                     1300	                       82	                      473	                     1.00	                      600	                       29	                   780.00	                    23.00	                    33.70	                 473.9550	                 3.354E-6	                6604.2641	                 473.8942	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    41.38	                        0	                      100	                       13	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105943.4880	                 53396492	                     1400	                       82	                      475	                     1.00	                      600	                       29	                   780.00	                    23.00	                    33.70	                 476.9840	                 3.354E-6	                6647.1764	                 476.9223	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    41.66	                        0	                      100	                       14	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105945.9175	                 53396592	                     1500	                       82	                      478	                     1.00	                      600	                       29	                   780.00	                    22.40	                    33.60	                 479.2510	                 3.354E-6	                6679.2933	                 479.1934	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    41.86	                        0	                      100	                       15	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105948.3463	                 53396692	                     1600	                       82	                      479	                     1.00	                      600	                       29	                   780.00	                    22.40	                    33.60	                 480.9570	                 3.354E-6	                6703.4625	                 480.8966	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.03	                        0	                      100	                       16	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105950.7791	                 53396792	                     1700	                       82	                      481	                     1.00	                      600	                       29	                   780.00	                    22.40	                    33.60	                 482.2490	                 3.354E-6	                6721.7665	                 482.1741	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.14	                        0	                      100	                       17	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105953.2062	                 53396892	                     1800	                       82	                      482	                     1.00	                      600	                       29	                   780.00	                    21.80	                    33.60	                 483.1890	                 3.354E-6	                6735.0836	                 483.1322	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.23	                        0	                      100	                       18	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105955.6326	                 53396992	                     1900	                       82	                      482	                     1.00	                      600	                       29	                   780.00	                    21.80	                    33.50	                 483.9180	                 3.354E-6	                6745.4114	                 483.8508	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.30	                        0	                      100	                       19	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105958.0599	                 53397092	                     2000	                       82	                      483	                     1.00	                      600	                       29	                   780.00	                    21.80	                    33.50	                 484.4560	                 3.354E-6	                6753.0334	                 484.3897	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.34	                        0	                      100	                       20	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105960.4859	                 53397192	                     2100	                       82	                      484	                     1.00	                      600	                       29	                   780.00	                    21.80	                    33.50	                 484.8570	                 3.354E-6	                6758.7144	                 484.7939	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.38	                        0	                      100	                       21	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770105962.9185	                 53397292	                     2200	                       82	                      484	                     1.00	                      600	                       29	                   780.00	                    21.80	                    33.50	                 485.1640	                 3.354E-6	                6763.0637	                 485.0971	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.41	                        0	                      100	                       22	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.463E-6	                        2
                        0	          3770106090.1032	                 53495092	                   100000	                       82	                      485	                     1.00	                      600	                       29	                   780.00	                    35.50	                    38.20	                 486.0680	                 3.035E-6	                6775.8708	                 486.0065	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.49	                        0	                    97800	                        0	                     6775	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      560	                 1.449E-6	                        2
                        0	          3770106220.1148	                 53595092	                   100000	                       82	                      485	                     1.00	                      600	                       29	                   780.00	                    36.00	                    38.80	                 487.1210	                 2.746E-6	                6790.7888	                 487.0653	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.63	                        0	                   100000	                        0	                     6790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       46	                      561	                 1.435E-6	                        2
                        0	          3770106350.1323	                 53695092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8330	                 2.485E-6	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.69	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       47	                      562	                 1.420E-6	                        2
                        0	          3770106480.1579	                 53795092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8340	                 2.248E-6	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.69	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       48	                      563	                 1.406E-6	                        2
                        0	          3770106610.1580	                 53895092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8340	                 2.035E-6	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.69	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       49	                      564	                 1.392E-6	                        2
                        0	          3770106740.2133	                 53995092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8330	                 1.841E-6	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       50	                      565	                 1.378E-6	                        2
                        0	          3770106870.2440	                 54095092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8340	                 1.666E-6	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       51	                      566	                 1.365E-6	                        2
                        0	          3770107000.2670	                 54195092	                   100000	                       82	                      488	                     1.00	                      600	                       29	                   780.00	                    36.30	                    38.90	                 487.8340	                 1.507E-6	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       52	                      567	                 1.351E-6	                        2
                        0	          3770107130.2619	                 54295092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.30	                    39.00	                 487.8330	                 1.364E-6	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       53	                      568	                 1.338E-6	                        2
                        0	          3770107260.2827	                 54395092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.30	                    39.00	                 487.8330	                 1.234E-6	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       54	                      569	                 1.324E-6	                        2
                        0	          3770107390.3196	                 54495092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.30	                    38.90	                 487.8330	                 1.117E-6	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.71	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       55	                      570	                 1.311E-6	                        2
                        0	          3770107520.3642	                 54595092	                   100000	                       82	                      487	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8340	                 1.010E-6	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       56	                      571	                 1.298E-6	                        2
                        0	          3770107650.3970	                 54695092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.30	                    38.90	                 487.8340	                 9.142E-7	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       57	                      572	                 1.285E-6	                        2
                        0	          3770107780.3985	                 54795092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8320	                 8.272E-7	                6800.8617	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       58	                      573	                 1.272E-6	                        2
                        0	          3770107910.4151	                 54895092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8320	                 7.485E-7	                6800.8617	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.69	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       59	                      574	                 1.260E-6	                        2
                        0	          3770108040.4457	                 54995092	                   100000	                       82	                      487	                     1.00	                      600	                       29	                   780.00	                    36.30	                    39.00	                 487.8340	                 6.772E-7	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       60	                      575	                 1.247E-6	                        2
                        0	          3770108170.4822	                 55095092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.30	                    38.90	                 487.8340	                 6.128E-7	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       61	                      576	                 1.235E-6	                        2
                        0	          3770108300.5093	                 55195092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.30	                    38.90	                 487.8340	                 5.545E-7	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       62	                      577	                 1.222E-6	                        2
                        0	          3770108430.5378	                 55295092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.30	                    38.90	                 487.8330	                 5.017E-7	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.71	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       63	                      578	                 1.210E-6	                        2
                        0	          3770108560.5767	                 55395092	                   100000	                       82	                      487	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8330	                 4.540E-7	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       64	                      579	                 1.198E-6	                        2
                        0	          3770108690.6306	                 55495092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8340	                 4.108E-7	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.69	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       65	                      580	                 1.186E-6	                        2
                        0	          3770108820.6620	                 55595092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.30	                    38.90	                 487.8330	                 3.717E-7	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.71	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       66	                      581	                 1.174E-6	                        2
                        0	          3770108950.7015	                 55695092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8340	                 3.363E-7	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.69	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       67	                      582	                 1.163E-6	                        2
                        0	          3770109080.7208	                 55795092	                   100000	                       82	                      487	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8340	                 3.043E-7	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       68	                      583	                 1.151E-6	                        2
                        0	          3770109210.7429	                 55895092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8330	                 2.753E-7	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.69	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       69	                      584	                 1.140E-6	                        2
                        0	          3770109340.7779	                 55995092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8340	                 2.491E-7	                6800.8900	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       70	                      585	                 1.128E-6	                        2
                        0	          3770109470.7890	                 56095092	                   100000	                       82	                      487	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8330	                 2.254E-7	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.69	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       71	                      586	                 1.117E-6	                        2
                        0	          3770109600.8056	                 56195092	                   100000	                       82	                      486	                     1.00	                      600	                       29	                   780.00	                    36.20	                    38.90	                 487.8330	                 2.040E-7	                6800.8758	                 487.7712	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6800	                 1.000E-5	                    42.70	                        0	                   100000	                        0	                     6800	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       72	                      587	                 1.106E-6	                        2
