                     Mode	            TimeStamp [s]	              All #pulses	                  #Pulses	                      #BD	         PS  Vin Marx [V]	        Pulse length [us]	               Delay [ns]	            Cur Level [A]	           Frequency [Hz]	      Temp. Charge switch	       Temp. Pulse switch	                FUG M [V]	                      BDR	       Output voltage [V]	                FUG P [V]	           Stop condition	                 Gap [um]	      MaxPulses per Cycle	              Safe pulses	    Gain Voltage at 0 [V]	   Gain after Timeout [V]	    Conditioning Goal [V]	                  Max BDR	               Cur M [mA]	         Pulses before BD	               PulsesMarx	                        S	             Target V [V]	                 Polarity	                Generator	          Temperature [K]	           CG Step Up [V]	         CG Step Down [V]	          Min Cycles @ GC	    Min Cycles Since Decr	          Max BDR to Incr	          Min BDR to Decr	          Pulse Window GC	              Cycles @ CG	        Cycles Since Decr	                   BDR GC	        Conditioning Mode
                        0	          3769462738.6854	                 31268510	                   100000	                        6	                      452	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.50	                 452.5540	                 7.428E-8	                6301.0728	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.62	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       82	                      314	                 1.561E-7	                        2
                        0	          3769462850.3893	                 31368510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.50	                 452.5560	                 6.721E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       83	                      315	                 1.546E-7	                        2
                        0	          3769462962.1068	                 31468510	                   100000	                        6	                      452	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5570	                 6.081E-8	                6301.1153	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.59	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       84	                      316	                 1.530E-7	                        2
                        0	          3769463073.8375	                 31568510	                   100000	                        6	                      452	                     1.00	                      600	                       28	                   910.00	                    36.60	                    39.50	                 452.5560	                 5.503E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       85	                      317	                 1.515E-7	                        2
                        0	          3769463185.5721	                 31668510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.50	                 452.5570	                 4.979E-8	                6301.1153	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.62	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       86	                      318	                 1.500E-7	                        2
                        0	          3769463297.2726	                 31768510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.50	                 452.5560	                 4.505E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       87	                      319	                 1.485E-7	                        2
                        0	          3769463409.0010	                 31868510	                   100000	                        6	                      452	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5560	                 4.076E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       88	                      320	                 1.470E-7	                        2
                        0	          3769463520.7039	                 31968510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.50	                 452.5560	                 3.689E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       89	                      321	                 1.456E-7	                        2
                        0	          3769463632.4180	                 32068510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.50	                 452.5560	                 3.338E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.60	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       90	                      322	                 1.441E-7	                        2
                        0	          3769463744.0960	                 32168510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5560	                 3.020E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       91	                      323	                 1.427E-7	                        2
                        0	          3769463855.7983	                 32268510	                   100000	                        6	                      452	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.50	                 452.5560	                 2.733E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       92	                      324	                 1.413E-7	                        2
                        0	          3769463967.5220	                 32368510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5560	                 2.472E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       93	                      325	                 1.399E-7	                        2
                        0	          3769464079.2373	                 32468510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5560	                 2.237E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       94	                      326	                 1.385E-7	                        2
                        0	          3769464190.9494	                 32568510	                   100000	                        6	                      452	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5550	                 2.024E-8	                6301.0870	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       95	                      327	                 1.371E-7	                        2
                        0	          3769464302.6735	                 32668510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5560	                 1.832E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.62	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       96	                      328	                 1.357E-7	                        2
                        0	          3769464414.4085	                 32768510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5550	                 1.657E-8	                6301.0870	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       97	                      329	                 1.344E-7	                        2
                        0	          3769464526.1247	                 32868510	                   100000	                        6	                      452	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.50	                 452.5570	                 1.500E-8	                6301.1153	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.60	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       98	                      330	                 1.330E-7	                        2
                        0	          3769464637.8604	                 32968510	                   100000	                        6	                      452	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5550	                 1.357E-8	                6301.0870	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.61	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       99	                      331	                 1.317E-7	                        2
                        0	          3769464749.5946	                 33068510	                   100000	                        6	                      451	                     1.00	                      600	                       28	                   910.00	                    36.70	                    39.60	                 452.5560	                 1.228E-8	                6301.1012	                 452.4783	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6300	                 1.000E-5	                    45.62	                        0	                   100000	                        0	                     6300	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                      100	                      332	                 1.304E-7	                        2
                        0	          3769464862.5389	                 33168510	                   100000	                        6	                      452	                     1.00	                      600	                       28	                   900.00	                    36.70	                    39.50	                 453.6080	                 1.111E-8	                6316.0050	                 453.5371	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    45.25	                        0	                   100000	                        0	                     6315	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                      333	                 1.291E-7	                        2
                        0	          3769464975.4726	                 33268510	                   100000	                        6	                      453	                     1.00	                      600	                       28	                   900.00	                    36.70	                    39.50	                 454.6680	                 1.005E-8	                6331.0222	                 454.5958	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    45.35	                        0	                   100000	                        0	                     6330	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                      334	                 1.278E-7	                        2
                        0	          3769465089.6571	                 33368510	                   100000	                        6	                      454	                     1.00	                      600	                       28	                   890.00	                    36.70	                    39.50	                 455.7240	                 9.096E-9	                6345.9827	                 455.6546	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.99	                        0	                   100000	                        0	                     6345	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                      335	                 1.265E-7	                        2
                        0	          3769465203.8581	                 33468510	                   100000	                        6	                      456	                     1.00	                      600	                       28	                   890.00	                    36.70	                    39.50	                 456.7810	                 8.230E-9	                6360.9574	                 456.7134	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    45.09	                        0	                   100000	                        0	                     6360	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                      336	                 1.253E-7	                        2
                        0	          3769465318.0174	                 33568510	                   100000	                        6	                      457	                     1.00	                      600	                       28	                   890.00	                    36.70	                    39.60	                 457.8330	                 7.447E-9	                6375.8612	                 457.7722	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    45.21	                        0	                   100000	                        0	                     6375	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                      337	                 1.240E-7	                        2
                        0	          3769465433.4597	                 33668510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 458.9110	                 6.738E-9	                6391.1334	                 458.8310	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.85	                        0	                   100000	                        0	                     6390	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                      338	                 1.228E-7	                        2
                        0	          3769465548.9083	                 33768510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6020	                 6.097E-9	                6400.9229	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        1	                      339	                 1.216E-7	                        2
                        0	          3769465664.3991	                 33868510	                   100000	                        6	                      459	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6020	                 5.517E-9	                6400.9229	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        2	                      340	                 1.204E-7	                        2
                        0	          3769465779.8534	                 33968510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6010	                 4.992E-9	                6400.9088	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        3	                      341	                 1.192E-7	                        2
                        0	          3769465895.3374	                 34068510	                   100000	                        6	                      459	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6010	                 4.517E-9	                6400.9088	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        4	                      342	                 1.180E-7	                        2
                        0	          3769466010.7748	                 34168510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6000	                 4.087E-9	                6400.8946	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        5	                      343	                 1.168E-7	                        2
                        0	          3769466126.2337	                 34268510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.60	                 459.6010	                 3.698E-9	                6400.9088	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        6	                      344	                 1.157E-7	                        2
                        0	          3769466241.7136	                 34368510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6010	                 3.346E-9	                6400.9088	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.92	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        7	                      345	                 1.145E-7	                        2
                        0	          3769466357.1666	                 34468510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.60	                 459.6010	                 3.028E-9	                6400.9088	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.90	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        8	                      346	                 1.134E-7	                        2
                        0	          3769466472.6394	                 34568510	                   100000	                        6	                      459	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.60	                 459.6010	                 2.740E-9	                6400.9088	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        9	                      347	                 1.122E-7	                        2
                        0	          3769466588.0837	                 34668510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6010	                 2.479E-9	                6400.9088	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       10	                      348	                 1.111E-7	                        2
                        0	          3769466703.5391	                 34768510	                   100000	                        6	                      459	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6000	                 2.243E-9	                6400.8946	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       11	                      349	                 1.100E-7	                        2
                        0	          3769466818.9811	                 34868510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6020	                 2.030E-9	                6400.9229	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       12	                      350	                 1.089E-7	                        2
                        0	          3769466934.4182	                 34968510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.5990	                 1.836E-9	                6400.8804	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.92	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       13	                      351	                 1.078E-7	                        2
                        0	          3769467049.9019	                 35068510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6010	                 1.662E-9	                6400.9088	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       14	                      352	                 1.068E-7	                        2
                        0	          3769467165.3510	                 35168510	                   100000	                        6	                      458	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6000	                 1.504E-9	                6400.8946	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       15	                      353	                 1.057E-7	                        2
                        0	          3769467280.8151	                 35268510	                   100000	                        6	                      459	                     1.00	                      600	                       28	                   880.00	                    36.70	                    39.50	                 459.6010	                 1.360E-9	                6400.9088	                 459.5369	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6400	                 1.000E-5	                    44.91	                        0	                   100000	                        0	                     6400	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                       16	                      354	                 1.047E-7	                        2
